1.401668236876110751e-01
1.377541395779248723e-01
1.304586244756187063e-01
1.220466418427126193e-01
1.321296836531146157e-01
1.235834822386345927e-01
1.187148343014788193e-01
1.259604289287685752e-01
1.308849739323574013e-01
1.289661056266870054e-01
1.309166758362866889e-01
1.288252533790538723e-01
1.279319475206229240e-01
1.377886258954952037e-01
1.437232465847000373e-01
1.491337882879798793e-01
1.529193118949655483e-01
1.536412722515338447e-01
1.524046845319920740e-01
1.507766268477114258e-01
1.510088509990529793e-01
1.523855964511131034e-01
1.498745072359163322e-01
1.589361386392169617e-01
1.577551763158180909e-01
1.548493432889092580e-01
1.522955122666261041e-01
1.512436723237075842e-01
1.494039145340845809e-01
1.476755539517475291e-01
