1.074641538581025818e-01
1.222987713643958890e-01
1.326902712975711052e-01
1.279593732253136718e-01
1.260203082084967730e-01
1.457079117038798943e-01
1.399834793678771672e-01
1.353679708268542004e-01
1.284481998823046589e-01
1.224511465746906530e-01
1.174106430556704772e-01
1.274374934038300933e-01
1.277742794943260707e-01
1.237914229868257721e-01
1.298388164034990910e-01
1.276068111976512431e-01
1.424371636643767813e-01
1.451636709718689966e-01
1.546880847991755625e-01
1.645763688110556955e-01
1.596582830710794321e-01
1.690285647473983854e-01
1.636004790512235740e-01
1.619729484238827955e-01
1.582587058291920756e-01
1.555133785699457094e-01
1.593907175769394002e-01
1.599621060705647413e-01
1.703438141494294511e-01
1.781094996179488354e-01
